"","Method","Sequence","MSE"
"407","GP-ALC",7,7.48222116318524
"408","GP-ALC",8,6.4948491382328
"409","GP-ALC",9,6.08651893177425
"410","GP-ALC",10,5.75296258967202
"411","GP-ALC",11,5.37690090587917
"412","GP-ALC",12,5.3978945123325
"413","GP-ALC",13,4.88432485488745
"414","GP-ALC",14,4.75415394533932
"415","GP-ALC",15,4.50065060533397
"416","GP-ALC",16,4.21014232478331
"417","GP-ALC",17,4.05984323287826
"418","GP-ALC",18,4.03611261964478
"419","GP-ALC",19,3.80305767551986
"420","GP-ALC",20,3.66905971521855
"421","GP-ALC",21,3.47844740081069
"422","GP-ALC",22,3.5243622294336
"423","GP-ALC",23,3.3517834493264
"424","GP-ALC",24,3.20836869201326
"425","GP-ALC",25,3.14760086331931
"426","GP-ALC",26,3.10748303283089
"427","GP-ALC",27,3.07009130654695
"428","GP-ALC",28,2.98483015567868
"429","GP-ALC",29,2.88599742015007
"430","GP-ALC",30,2.87943630876774
"431","GP-ALC",31,2.85489288208033
"432","GP-ALC",32,2.7558964935628
"433","GP-ALC",33,2.73956749487584
"434","GP-ALC",34,2.62780541992596
"435","GP-ALC",35,2.52548671851928
"436","GP-ALC",36,2.54952218316241
"437","GP-ALC",37,2.53039491184003
"438","GP-ALC",38,2.4410390723378
"439","GP-ALC",39,2.44968203588608
"440","GP-ALC",40,2.37821674364803
